,zcmb,mb,dmb,errors
433,0.2085,20.66220474243164,0.1194043755531311,0.13653483986854553
434,0.2752,21.269607543945312,0.11701002717018127,0.1325768530368805
435,0.13833,19.585826873779297,0.12367836385965347,0.14349284768104553
436,0.3056,21.528560638427734,0.11598898470401764,0.13088932633399963
437,0.2363,20.938243865966797,0.11831603944301605,0.13473621010780334
438,0.02038,14.78769588470459,0.1613609939813614,0.18992868065834045
439,0.01568,14.78769588470459,0.1613609939813614,0.18992868065834045
440,0.23775,20.95059585571289,0.11826702952384949,0.13465538620948792
441,0.31494,21.608123779296875,0.1156754344701767,0.13037064671516418
442,0.15689,19.89366912841797,0.12245406210422516,0.14150598645210266
443,0.3312,21.74662971496582,0.11512927711009979,0.12946763634681702
444,0.3712,22.08736228942871,0.11378645896911621,0.12724736332893372
445,0.3302,21.738113403320312,0.11516307294368744,0.12952354550361633
446,0.03408,15.704642295837402,0.1421337127685547,0.1715330183506012
447,0.80538,24.179584503173828,0.10577903687953949,0.11318245530128479
448,0.1806,20.28693389892578,0.12089003622531891,0.13896825909614563
449,0.21887,20.78976821899414,0.1189013421535492,0.13570371270179749
450,0.12336,19.300586700439453,0.124811090528965,0.14533677697181702
451,0.30394,21.514423370361328,0.11604480445384979,0.1309812366962433
452,0.75639,24.016334533691406,0.10638463497161865,0.11431422829627991
453,0.98339,24.772768020629883,0.10357844829559326,0.10906925797462463
454,0.12899,19.430912017822266,0.12429457157850266,0.14449241757392883
455,0.62791,23.588199615478516,0.10797259211540222,0.11728313565254211
456,0.55091,23.331615447998047,0.10892464220523834,0.11906245350837708
457,0.1396,19.606891632080078,0.1235947459936142,0.1433573067188263
458,0.5142,23.20928192138672,0.10937801003456116,0.11991015076637268
459,0.26166,21.154266357421875,0.11746431887149811,0.13332822918891907
460,0.24883,21.04497718811035,0.11789526045322418,0.13404038548469543
461,0.73091,23.931427001953125,0.10669972002506256,0.11490300297737122
462,0.1996,20.55367660522461,0.11983293294906616,0.1372402012348175
463,0.2622,21.15886688232422,0.11744654178619385,0.13329866528511047
464,0.3456,21.869293212890625,0.11464591324329376,0.12866845726966858
465,0.53316,23.272464752197266,0.10914380848407745,0.11947229504585266
